ID	Text	LanguageID	Translation
7727968	Bun ngut ki briew ki la ngam jyllop por ba ngam ka jhat.	6852668	A lot of people drowned when the ship sank.
7727969	Ngam tharai re ba nga lah ïohi ia u Tom hangne mynno mynno.	7235773	I don't think I've ever seen Tom here before.
7727970	U Tom bad ka Mary kim shah ba ki ksew kin rung hapoh ïing jong ki.	7441971	Tom and Mary won't allow dogs in their houses.
7728009	U dei hok ba un sngapjar.	1805075	He was right to keep silent.
7728011	U Sami u long u kpa ba bha.	7151100	Sami is a good dad.
7728013	U Sami u long u kpa ba biang.	7151100	Sami is a good dad.
7728016	Lah dep.	1357603	Done.
7728017	Kine kidei ki juti jongphi?	6273710	Are these your shoes?
7728018	Kine kidei ki juti jongme?	6273710	Are these your shoes?
7728019	Kine kidei ki juti jongpha?	6273710	Are these your shoes?
7728020	Ki juti jongphi kine?	6273710	Are these your shoes?
7728022	Ki juti jongme kine?	6273710	Are these your shoes?
7728023	Ki juti jongpha kine?	6273710	Are these your shoes?
7728028	Nga iathuh lut ia i mei i pa.	5915855	I told my parents everything.
7728029	Nga la iathuh lut ia i mei i pa.	5915855	I told my parents everything.
7728040	Kamkai!	282398	Nonsense!
7728041	Khreh kot!	320395	Study!
7728043	Ïap!	364954	Die!
7728044	Lah biang!	434680	Enough!
7728045	Mat ia dep!	491243	Whatever!
7728046	Dep shato!	491243	Whatever!
7728047	Mat ia dep shato!	491243	Whatever!
7728048	Ho!	516745	Goodbye!
7728049	Mo!	516745	Goodbye!
7728051	Lah leit mo!	516745	Goodbye!
7728052	Sa leit ho!	516745	Goodbye!
7728053	Ei.	538123	Hi.
7728053	Ei.	590217	Hey.
7728054	Kadei!	628213	Correct!
7728055	Dei!	628213	Correct!
7728056	Kynthih.	631038	Jump.
7728057	Ryngkoh.	631038	Jump.
7728049	Mo!	647456	Bye!
7728048	Ho!	647456	Bye!
7728059	Shhhh!	689811	Hush!
7728060	Bieij!	693617	Idiot!
7728061	Kale!	693617	Idiot!
7728062	Sniang!	693617	Idiot!
7728060	Bieij!	695013	Fool!
7728063	Te.	695839	Duh.
7728064	O te.	695839	Duh.
7728065	Sdieh.	791608	Fry.
7728066	Kynmaw!	885704	Remember!
7728067	Da kynmaw!	885704	Remember!
7728068	Wan!	890415	Come!
7728069	Mareh!	906328	Run!
7728070	Bymlahlong	922491	Impossible.
7728071	Ihiw!	943665	Hooray!
7728072	Kamkai.	971791	Nonsense.
7728073	Phylla.	1010322	Strange.
7728074	Te?	1014545	So?
7728075	Rung!	1037170	Enter!
7728177	Thiah suk.	1068125	Goodnight!
7728178	Shuh!	1115430	Scram!
3931121	Phet!	1115430	Scram!
7728181	Jarjar!	1588724	Quiet!
7728182	Sngapjar!	1588724	Quiet!
7728193	Pyrshang!	1747561	Try!
7728196	Sdang!	1768349	Begin!
7728197	Kren!	1802121	Speak!
7728199	Peit!	1804273	Look!
7728201	Kloi!	1806425	Quick!
7728202	Wut!	1806425	Quick!
7728204	Kloi wut!	1806425	Quick!
7728207	Siat!	1829639	Fire!
7728208	Kumno.	1858850	Hello.
7728210	Sngap.	1913088	Listen.
7728212	Mano?	2083030	Who?
7728215	Da kumno kumno.	2170677	Anyway.
7728216	Jubab!	2275597	Answer!
7728219	Jaituh.	2429669	Lazybones.
7728222	Thoh!	2739031	Write!
7728224	Leit.	2877272	Go.
7728225	Khie.	2877272	Go.
7728226	Dem!	2883870	Kneel!
7728227	Nguh!	2883870	Kneel!
7728228	To.	2897148	Alright.
7728229	Ap.	3048304	Wait.
3968653	Map.	3378159	Sorry.
7729537	Shibun!	3652097	Very!
7729539	Shibun eh!	3652097	Very!
7729540	Aw!	3758593	Ow!
3952403	Ada!	3758593	Ow!
3952399	Adi!	3758593	Ow!
7729543	Em?	4838261	Right?
7729544	Kumjuh.	4838262	Likewise.
4658247	Shisha!	5008657	Really!
7729550	Hangne?	5041763	Here?
7729551	Shane?	5041763	Here?
7729553	Jied.	5041825	Choose.
7729555	Sngewthuh?	5135297	Understood?
7729556	Lah pei?	5135297	Understood?
7729557	Jaijai.	5138346	Chill.
7729559	Her!	5289484	Fly!
7729561	Iaid.	5340459	Walk.
7729563	Husiar!	5340472	Beware!
7729564	Haba kumta?	5366774	Therefore?
7729565	Bang!	5366785	Yummy!
4658358	Sangeh!	5379486	Halt!
7729568	Tynnad!	5383962	Pretty!
7729570	Rymmuiñ!	5545232	Smile!
7729571	Shri!	5545232	Smile!
7729572	Thiah!	5693342	Sleep!
7729573	Man ka por.	5715657	Always.
7729575	Tharai.	5723528	Maybe.
7729577	Dei.	5723530	Correct.
7729580	Iakhun!	6004026	Fight!
7729581	Iashoh!	6004026	Fight!
7729583	Thied!	6046859	Buy!
7729584	Die!	6046860	Sell!
7729585	Rwai!	6046862	Sing!
7729587	Lehkai!	6046863	Play!
7729588	Tem!	6046863	Play!
7729593	Ha ka jingshisha...	6078396	Honestly...
7729595	Khynñiat.	6090605	Push.
7729596	Dwai.	6090607	Pray.
7729598	U Tom u khlem iathuh iano iano ba u kwah ban leh ia kato.	7511362	Tom didn't tell anybody he wanted to do that.
7729599	U Tom u khlem iathuh iano iano ba u kwah ban leh ia kata.	7511362	Tom didn't tell anybody he wanted to do that.
7729600	U Sami u khura ia ki tiar ka Layla.	7202022	Sami went through Layla's stuff.
7729603	U Tom u ong ba um da kynmaw bha.	6437352	Tom said he didn't remember much.
7729604	Balei phi ia lyngngoh?	5028374	Why are you all shocked?
7729605	Long phin khot ia u Tom?	4664369	Would you mind calling Tom for me?
7729606	Don ba wan?	1495901	Did anybody come?
7729607	Don mano mano ba wan?	1495901	Did anybody come?
7729608	Ki leh kumba ki tieng.	7410293	They pretended they were afraid.
7729609	Ngam tharai re ba u Tom un bieij haduh katta katta ba un leh kumto.	7226428	I don't think that Tom would be stupid enough to do something like that.
7729611	U Kren ianga mynba u ïohi ianga.	1629184	He spoke to me when he saw me.
7729612	U kren ianga por ba u ïohi ianga.	1629184	He spoke to me when he saw me.
7729613	U dei uwei na ki scientist kiba khraw tam ha pyrthei.	300277	He is one of the greatest scientists in the world.
7729614	Ki lah tip lypa kin leh aiu.	7409161	They already know what they'll do.
7729615	Nga shu rkhie namar baroh ki ia rkhie.	5825809	I just laughed because everyone else did.
7729616	Ngi dei ban pyrshang ia kane.	5464260	We should give this a try.
7729617	Kaei ka ban kylla?	4496504	What'll change?
7729618	U Tom u don bun ki paralok.	4015795	Tom has lots of friends.
7729619	U Tom um kwah ban leit shato marwei.	3826796	Tom didn't want to go there alone.
7729620	U Tom um kwah ban leit shatei marwei.	3826796	Tom didn't want to go there alone.
7729621	U Tom um kwah ban leit shatai marwei.	3826796	Tom didn't want to go there alone.
7729622	Ka don bad ki ksew jongka.	7389417	She's with her dogs.
7729623	Ka hospital ha kaba la kha ia u Tom ka don ha Australia.	7184476	The hospital where Tom was born is in Australia.
7729624	Nga don kum ito.	5438411	I've got one just like that.
7729625	Nga don kum kato.	5438411	I've got one just like that.
7729626	Nga don kum uto.	5438411	I've got one just like that.
7729627	Phi leh aiu katto baje?	69992	What were you doing at that time?
7729629	Phi leh aiu ha kato ka por?	69992	What were you doing at that time?
7729631	Me leh aiu ha kato ka por?	69992	What were you doing at that time?
7729634	Me leh aiu katto baje?	69992	What were you doing at that time?
7729638	Pha leh aiu katto baje?	69992	What were you doing at that time?
7729642	Pha leh aiu ha kato ka por?	69992	What were you doing at that time?
7730194	Kane kadei na ka bynta jongnga.	3917616	This is for me.
7730197	Une udei na ka bynta jongnga.	3917616	This is for me.
7730576	Kumba katno sngi phin don ha Boston?	6342895	About how many days will you be in Boston?
7730577	Kumba katno sngi phan don ha Boston?	6342895	About how many days will you be in Boston?
7730578	Kumba katno sngi men don ha Boston?	6342895	About how many days will you be in Boston?
7730580	Phi kynmaw haei u Tom u buh ka shatri?	7730186	Do you remember where Tom left his umbrella?
7730581	Me kynmaw haei u Tom u buh ka shatri?	7730186	Do you remember where Tom left his umbrella?
7730582	Pha kynmaw haei u Tom u buh ka shatri?	7730186	Do you remember where Tom left his umbrella?
7730583	Pha kynmaw hangno u Tom u buh ka shatri?	7730186	Do you remember where Tom left his umbrella?
7730584	Phi kynmaw hangno u Tom u buh ka shatri?	7730186	Do you remember where Tom left his umbrella?
7730586	Me kynmaw hangno u Tom u buh ka shatri?	7730186	Do you remember where Tom left his umbrella?
7738237	Mynshuwa haka por ba u Pluto u dang dei u planet, don u khynnah ba kyrteng Tom.	3805442	A long time ago when Pluto was still a planet, there was a boy named Tom.
7738511	Lah don shiphew snem naduh ba khlad i pa.	318869	It has been ten years since my father passed away.
7743541	Ka khlem iaid bha.	2272023	It didn't go well.
7743542	Ka khlem long bha.	2272023	It didn't go well.
7762388	Nga phong bakla da lyndet ia ki gloves.	20852	I put my gloves on inside out by mistake.
7816590	Kane ka kot ka suk ianga ban pule.	56938	This book is easy for me to read.
7816591	Bat ia u.	285184	Grab him.
4064250	Nga thikna ba u Tom u lah ban leh.	7981472	I'm pretty sure Tom can do it.
3941378	Ngi leit sha iew.	6874239	We're going to the market.
5254137	Sngewbha, tangba kato kadei ka racket jongnga.	9331168	Pardon me, but that's my racket.
9826501	U Tom u jan jop beit man ka por.	6356614	Tom almost always wins.
9826502	Ngam tharai ba u Tom u tip ba ngam marwei shuh.	7226640	I don't think Tom knows that I'm not single anymore.
9826503	Ki khun miaw ki lehkai bad ki khynnah.	6146076	The kittens play with the children.
9826505	U Tom u lah da pynlut baroh ka pisa ba nga ai ia u.	7506511	Tom has already spent all the money that I gave him.
9826507	Ki bun kum kito ha Switzerland.	2764447	They have a lot of them in Switzerland.
9826508	Kane kadei kaba donkam bha.	4904856	This is extremely important.
9826509	Kane ka dei kaba donkam palat.	4904856	This is extremely important.
9826510	Kane ka dei kaba donkam shibun.	4904856	This is extremely important.
9826511	Une dei ba pyut?	5927332	Is this biodegradable?
9826512	Kane dei ba pyut?	5927332	Is this biodegradable?
9826514	Kaei kaba ju dei ka nongbah jong ka Portugal?	1488126	What was the first capital of Portugal?
9826517	U Tom un sa don hangne bad nga.	8552485	Tom will be here with me.
9826518	Ki ong ba kin sa leh maki.	7440348	They said that they would do it.
9826519	Ki ong ba kin leh maki.	7440348	They said that they would do it.
9826520	Ki isih tang ia ki nongwei, nga pat nga isih ia baroh.	6092669	They only hate foreigners, while I hate everybody.
9826521	Ki isih tang ia ki nongwei, nga pat nga isih kat ia ba don.	6092669	They only hate foreigners, while I hate everybody.
9826522	U Tom u ong ba ka Mary kam kmen.	6274269	Tom said Mary wasn't happy.
9826546	U Tom u khlem lah kumno ban plie ia ka synduk.	9826463	Tom wasn't able to figure out how to get the box open.
9826551	U Tom um ju iaid sha skul bad kiwei kiwei ki khynnah.	9826459	Tom doesn't walk to school with the other kids.
9826556	U Tom u khlem ialam ia ki khynnah sha skul mynta ka sngi.	9826458	Tom didn't take the kids to school today.
9826559	Ki ia wad ia u Tom ha Australia.	9826456	They're looking for Tom in Australia.
9826561	Ki ia wad ia u Tom sha Australia.	9826456	They're looking for Tom in Australia.
9826563	Ki dang ia wad ia u Tom ha Australia.	9826456	They're looking for Tom in Australia.
9826565	Ki dang ia wad ia u Tom sha Australia.	9826456	They're looking for Tom in Australia.
9826568	Balei me sangeh pule French?	9826454	Why did you stop studying French?
9826575	U Tom u khangkut ialade ha kamra bad u khang lut ki jingkhangïit.	9826449	Tom locked himself in his room and closed all the windows.
9826579	U Tom u khap shñiuh hi.	9826444	Tom cuts his own hair.
9826580	U Tom u khap hi ia u shñiuh jong lajong.	9826444	Tom cuts his own hair.
9826581	U Tom u khap hi ia u shñiuh.	9826443	Tom cut his own hair.
9826588	Mano ba shet?	9826432	Who cooked?
9826590	U dei u Tom uba shet ja step.	9826431	Tom was the one who cooked breakfast.
9826592	U dei u Tom uba shet.	9826430	Tom was the one who cooked.
9826593	U Tom u shet.	9826429	Tom cooked.
9826594	Ki shympriah kti u Tom ki long kum jong kynthei.	9826409	Tom's fingers are like a woman's.
9826596	U shñiuh u Tom u jrong ban ia jong kynthei.	9826380	Tom's hair is longer than a woman's.
9826599	U shñiuh jong u Tom u kham jrong ban ia jong kynthei.	9826380	Tom's hair is longer than a woman's.
9826600	Phi hap ban mih noh shwa ban wan u lok jong nga.	9826352	You must leave before my husband comes back.
9826605	Ki kam ki jam kim da iaid bha re kumba nga mut.	9826345	Things aren't going as well as I expected.
9826607	Ka kham shit ban ia barabor mynta ka miet.	9826308	It's hotter than usual tonight.
9826608	U Tom u kham ngeit biej ban ia ka Mary.	9826304	Tom is more gullible than Mary is.
10204094	Nga tip ba u Tom un ym leh kato na ka bynta jong ngi.	7518531	I knew Tom wouldn't do that for us.
10204096	Nga tip ba u Tom un nym leh kato na bynta jong ngi.	7518531	I knew Tom wouldn't do that for us.
10204098	U pynioh ianga ka kam ba biang.	297549	He found me a good job.
10204100	Khublei ba phi pyniarap lem.	9803214	Thank you for volunteering.
10204102	Ki khot "Zhongguo" ia ka China ha ka ktien Chinese.	1814907	China is called "Zhongguo" in Chinese.
10204103	Ia ka China ki khot "Zhongguo" ha ka ktien Chinese.	1814907	China is called "Zhongguo" in Chinese.
10204111	Nga mut ba phim dei ban iarap ia u Tom.	7172134	I thought that you weren't supposed to be helping Tom.
10204112	Nga pyrkhat ba phim dei ban iarap ia u Tom.	7172134	I thought that you weren't supposed to be helping Tom.
10204151	Nga tip ba u Tom um ithuh iano-iano ba leh ia kata.	7507955	I know that Tom doesn't know anyone who does that.
10204152	Nga tip ba u Tom um ithuh iano-iano ba leh ia kato.	7507955	I know that Tom doesn't know anyone who does that.
10204154	U Tom u la phla ba u la pynpait ia ka jingkhangït.	2956321	Tom confessed that he had broken the window.
10204155	U Tom u la phla ba u la pynpra ia ka jingkhangït.	2956321	Tom confessed that he had broken the window.
10204158	Utai u briew u tuh ia ka pla jong nga.	5639095	That man stole my purse.
10204159	Utei u briew u tuh ia ka pla jong nga.	5639095	That man stole my purse.
10204160	Uto u briew u tuh ia ka pla jong nga.	5639095	That man stole my purse.
10204162	Uta u briew u tuh ia ka pla jong nga.	5639095	That man stole my purse.
10204166	Ka Mary ka ong ba ki kmie ki kpa jong ka ki ai mon iaka.	6410530	Mary said her parents let her do what she wants to do.
10204168	Ka Mary ka ong ba ki kmie ki kpa jong ka ki ai lad iaka ba kan leh katba ka mon.	6410530	Mary said her parents let her do what she wants to do.
10204181	U Tom um thikna ba ka Mary ka tip ba ka hap leh ia kato.	8993605	Tom isn't sure that Mary knows she has to do that.
10204206	Wat kynnoh iaki.	3919330	Don't blame them.
10204210	Nai kynnoh iaki.	3919330	Don't blame them.
10204214	U Tom u kwah long ba nyngkong ban hiar na bus.	6340265	Tom wanted to be the first one to get off the bus.
10204215	Pyllait ia u tyllai.	29430	Let go of the rope.
10204216	U Sami udei uba pyniap.	6716922	Sami was the killer.
10204226	Katno miles na Boston sha Chicago?	9748937	How many miles is it from Boston to Chicago?
10204227	Ha ka jingshisha, phim don hangne.	7063277	In reality, you're not here.
10204228	Ha ka jingshisha, mem don hangne.	7063277	In reality, you're not here.
10204229	Ha ka jingshisha, pham don hangne.	7063277	In reality, you're not here.
10204230	Ka Mary ka shong syndah ia u Tom.	5161301	Mary sat next to Tom.
10204231	Ka Mary ka shong hajan u Tom.	5161301	Mary sat next to Tom.
10204232	Ka Mary ka shong ha syndah u Tom.	5161301	Mary sat next to Tom.
10204233	Ka Mary ka shong ha syndah jong u Tom.	5161301	Mary sat next to Tom.
10204234	U dei ma u thikna.	3918591	It's definitely him.
10204235	U dei thikna ma u.	3918591	It's definitely him.
10204236	U Tom u leit trei da ka cycle.	5481468	Tom bikes to work.
10204237	U Tom u leit sha jingtrei da ka cycle.	5481468	Tom bikes to work.
10204238	Nga shu ong ia kaei kaba u Tom u ong ianga ban ong.	3202287	I just say what Tom tells me to say.
10204239	Nga shu ong ia kaei kaba u Tom u ong hanga ban ong.	3202287	I just say what Tom tells me to say.
10204241	Nga shu ong katba u Tom u phah ianga ban ong.	3202287	I just say what Tom tells me to say.
10204345	Ngam sngewtynnad ban iakren bad ki nongwei.	6250069	I don't like talking with strangers.
10204388	U Tom u ong ba ma u ruh u kwah leh ia kato.	6647762	Tom says he wants to do that as well.
10204398	Nga kyrmen ba u Tom un nym ñiah ia ka kali.	8296870	I hope that Tom isn't going to be the one who does the driving.
10204407	Donbok ba u Tom un nym dei u ban ñiah ia ka kali.	8296870	I hope that Tom isn't going to be the one who does the driving.
10204414	Balei ki giraffe kim lah ban rwai?	6199683	Why can't giraffes sing?
10204422	Nga lah dei ban bam ja step.	6868143	I should have eaten breakfast.
10204685	To u Blei un iada iaphi.	6578912	God protect you.
10204689	To u Blei un sumar iaphi.	6578912	God protect you.
10204691	Nga bam ruti khlem mluh.	7037813	I eat bread without salt.
10204709	Waw ko Blei, huri-hura laki-laka.	637823	Oh my god, it's complete chaos!
10204714	Nga lah dei ban iathuh ia u Tom balei nga slem.	6245075	I should've told Tom why I was late.
10204716	U kylli ianga ka jingkylli.	297626	He asked me a question.
10204717	U kylli ianga kawei ka jingkylli.	297626	He asked me a question.
10204721	U kylli jingkylli ianga.	297626	He asked me a question.
10204724	Ngi lah poi bunsien sha Australia.	7149953	We've been to Australia many times.
10204725	Ngi lah poi sha Australia bunsien.	7149953	We've been to Australia many times.
10204732	Ka khlem ktah tang ianga.	4529968	It didn't just affect me.
10204735	U Tom bad Ka Mary ki i kumba ki syaid.	6518987	Tom and Mary looked like they were warm.
10204736	Nga pdiang sngewbha iaphi.	3446485	I bid you welcome.
10204739	Kane kadei ka sngi laitluid ba khatduh jong u Sami	7138194	This is Sami's last day of freedom.
10204770	Me thok.	2202774	You're dishonest.
10204771	Phi thok.	2202774	You're dishonest.
10204772	Pha thok.	2202774	You're dishonest.
10204773	Pha sla.	2202774	You're dishonest.
10204774	Me sla.	2202774	You're dishonest.
10204776	Phi sla.	2202774	You're dishonest.
10204778	Nga kham sngewtynnad ia ka ïing ba thymmai ban ia kaba rim.	436751	I like the new house more than the old.
10204779	Phi thikna ka biang ban dih ia kane ka um?	8177485	Are you sure that it's OK to drink this water?
10204780	Me thikna ka biang ban dih ia kane ka um?	8177485	Are you sure that it's OK to drink this water?
10204782	Pha thikna ka biang ban dih ia kane ka um?	8177485	Are you sure that it's OK to drink this water?
10204784	Nga lah jah ia ka briefcase.	3677255	I've lost my briefcase.
10204786	Nga lah pynjah ia ka briefcase.	3677255	I've lost my briefcase.
10204788	Dei tang ka jingruma.	3600708	It was only a bad dream.
10204790	U Tom u len ba ka jia.	7193908	Tom denied that happened.
10204796	Phi tip mano ba iehnoh ia kato ka synduk hangto?	6814382	Do you know who left that box there?
10204818	Ki don bun na ngi kiba pyrshah ia ka.	9355013	There were many of us who opposed that.
10204820	Ki don bun na ngi kiba pyrshah ia kata.	9355013	There were many of us who opposed that.
10204821	Ki don bun na ngi kiba pyrshah ia kato.	9355013	There were many of us who opposed that.
10204822	Nga artatien ba ngan lah ban jngi sha shiliang kane ka wah.	8410089	I doubt that I could swim across this river.
10204823	Ngam tharai ba u Tom u leh ia kato khlem kano-kano ka jingiarap.	6230999	I didn't really think Tom did that without any help.
10204824	Long phin ap khyndiat?	3327457	Can I have a minute?
10204825	Ka long kumno kumto kato ka jingrwai?	49289	How does that song go?
10204826	Ngi hap ban leh katba ngi dang lah ban leh.	6126200	We need to do that while we still can.
10204829	U ong ba ka rai ka dei jong ka.	7390679	He said that the decision was hers.
10204830	Ka hap ha ka wah.	9828207	She fell into the river.
10204831	I hap ha ka wah.	9828207	She fell into the river.
10204832	Ngam ngeit ba kin ia leh kumta.	4664347	I don't believe they would do that.
10204834	Ngam ngeit ba kin leh ia kata.	4664347	I don't believe they would do that.
10204838	Phi hap ban ai lad ia u Tom ba un jop.	6350692	You should let Tom win.
10204841	Me hap ban ai lad ia u Tom ba un Jop.	6350692	You should let Tom win.
10204851	Um pat ju iohsngew shaphang ka Islam.	8201103	He has never heard about Islam.
10204853	U Tom u tip ba u dei ban leh mynnin.	6238046	Tom knew he was supposed to do that yesterday.
10204855	U Tom u tip ba u dei ban leh ia kato mynnin.	6238046	Tom knew he was supposed to do that yesterday.
10204857	U Tom u tip ba u dei ban leh ia kata mynnin.	6238046	Tom knew he was supposed to do that yesterday.
10204858	Ngan leit on iaphi sha ïing.	6665469	I'm going to drive you home.
10204860	Ngim donkam ban pynsepei pisa ha ki tiar ba ngim donkam.	2675073	We don't need to waste money on things we don't need.
10204862	Ngim donkam ban pynlehnohei pisa ha ki tiar kiba ngim donkam.	2675073	We don't need to waste money on things we don't need.
10204864	Ngam don pisa eiei bad ngam shem lah ban thied jingbam eiei.	6233279	I didn't have any money and couldn't buy any food.
10204866	Dei shisha me dait ia u Tom?	7857789	Is it true you bit Tom?
10204867	Dei shisha phi dait ia u Tom?	7857789	Is it true you bit Tom?
10204869	Dei shisha pha dait ia u Tom?	7857789	Is it true you bit Tom?
10204874	Katno ngut ki nongpang phi shait peit man ka taïew?	6245296	How many patients do you see in a week?
10204877	U Tom um shem lah ban leit sha Boston bad ngi namar ba um shem dap pisa.	1026576	Tom couldn't go to Boston with us because he didn't have enough money.
10204878	Long phin ai por ianga khyndiat?	3151606	Can you give me some time?
10204879	Ka i kmen bha.	311760	She looks very happy.
10204880	I i kmen bha.	311760	She looks very happy.
10204881	Ka pher hangne.	5000869	It's different here.
10204882	Ngam sah slem re ha Australia.	7159440	I won't be staying in Australia very long.
10204883	Nga isih ia ki voice message.	10160055	I hate voice messages.
10204888	Kam khyllah re.	2249139	It's not weird.
10204889	Kam kynsha re.	2249139	It's not weird.
10204891	Kam long kynsha re.	2249139	It's not weird.
10204892	Kam long khyllah re.	2249139	It's not weird.
10204901	U Tom um bna eiei ba ka Mary ka mut sah sha Australia sa lai sngi.	7163413	Tom had no idea that Mary was planning to stay in Australia for three more days.
7728201	Kloi!	1182334	Hurry!
7728202	Wut!	1182334	Hurry!
7728204	Kloi wut!	1182334	Hurry!
10204912	Dabaw!	1182334	Hurry!
10204913	Pynstet!	1182334	Hurry!
10204914	Shisha?	1327057	Seriously?
7729557	Jaijai.	1722133	Relax.
4658358	Sangeh!	2160489	Freeze!
10204919	Wat khih!	2160489	Freeze!
10204923	Rkhie.	2764108	Smile.
10204924	Rymmuiñ.	2764108	Smile.
7728207	Siat!	7422159	Shoot!
7728177	Thiah suk.	7822164	Goodnight.
10204928	Rieh.	8907581	Hide.
10204930	Shong.	8907595	Stay.
10204932	Sah.	8907595	Stay.
10204933	Ym don ba wan.	1690	Nobody came.
10204935	Krismas basuk.	1723	Merry Christmas!
10204936	Slem palat.	1875	Too late.
10204937	Ki ia mai.	2412	They quarreled.
10204938	Ki ia tim.	2412	They quarreled.
10204939	Ki ia nia.	2412	They quarreled.
10204940	Nai thnum.	18356	Stop grumbling.
10204942	Ai dohkha.	19342	Fish, please.
10204943	Ai dohmasi.	19483	Beef, please.
10204944	Sngewbha kloi.	19733	Please hurry.
10204945	Sngewbha pynstet.	19733	Please hurry.
10204946	Phi la pyrshang.	20119	You tried.
10204947	Da sumar bha.	20362	Take care.
10204948	Lah biang.	20394	Never mind!
10204950	Sngewbha jaijai.	29664	Please relax.
10204951	Sngap bha.	29922	Listen carefully.
10204952	Thiahsuk!	30054	Sweet dreams!
10204953	Iaid suki.	30117	Walk slowly.
10204955	Trei suki.	30124	Work slowly.
10204958	Ñiah suki.	30126	Drive slowly.
10204960	Kham jam, seh.	30399	Louder, please.
10204961	Kham jam, sngewbha.	30399	Louder, please.
10204962	Kham eh, seh.	30399	Louder, please.
10204963	Kham eh, sngewbha.	30399	Louder, please.
3927811	Balei?	30545	Why not?
4658222	Kaei?	31477	Pardon me?
10204964	Aiu?	31477	Pardon me?
10204965	Pyrshang biang.	31723	Try again.
10204966	Kren eh.	35175	Speak up!
10204967	Katno jingjylliew?	37612	How deep?
10204968	Wan shane.	39944	Come here.
10204969	Wan hangne.	39944	Come here.
10204970	Ale shane.	39944	Come here.
10204971	Ale hangne.	39944	Come here.
10204972	To khyndiat.	40051	Step aside.
10204973	Dep shato.	40434	Who cares?
10204974	Mat dep.	40434	Who cares?
10204975	Mat dep shato.	40434	Who cares?
10204985	Pule tyngeh.	53465	Study hard.
10204986	Minot tyngeh.	53465	Study hard.
10204987	Wan lang.	54223	Come along.
10204988	Ale lang.	54223	Come along.
10204989	Kynthei shwa.	54331	Ladies first.
10204990	Ia bam.	54454	Help yourself.
10204991	Tom!	54604	Hello, Tom.
10204992	Phi khot?	64527	You called?
10204994	Donbok!	239431	Good luck.
10204995	Peit shadien!	240166	Look back!
10204996	Phai shadien!	240166	Look back!
7728178	Shuh!	240634	Get away!
10204998	Katba me mon.	240697	Suit yourself.
10204999	Katba phi mon.	240697	Suit yourself.
10205001	Katba pha mon.	240697	Suit yourself.
10205002	Ngi pyrshang.	247763	We try.
10205003	Bud ianga.	250135	Follow me.
10205004	Jubab ianga.	251060	Answer me.
10205005	Nga rkhie.	258713	I laughed.
10205007	Ka ïam.	313193	She cried.
10205010	Ka iaid.	316925	She walks.
10205013	I ïam.	313193	She cried.
10205015	I iaid.	316925	She walks.
10205016	Nga tip.	319990	I know.
10205018	Tip.	320001	Beats me.
10205020	Nga ruh.	321985	Me, too.
10205028	Ka dieng ka ing.	323576	Wood burns.
10205031	Khie!	323780	Wake up!
10205034	Khie joit!	323780	Wake up!
10205036	Khie noh!	323780	Wake up!
10205039	Ki rngai ki don.	324442	Ghosts exist.
10205040	Sngewbha wan.	324997	Please come.
10205041	Wan seh.	324997	Please come.
10205042	Ei, jaijai.	325177	Hey, relax.
10205043	Rung.	348091	Come in.
10205045	Wan shapoh.	348091	Come in.
10205046	Rung shapoh.	348091	Come in.
10205047	Jia aiu?	375822	What happened?
10205048	Ym leilei.	413611	No problem!
10205049	Wan sha ïing.	413767	Come home.
10205053	U Blei u don.	433457	God exists.
10205054	Nga sngewthuh.	433468	I understand.
10205055	Bud ia u.	433754	Follow him.
10205056	Kren shai.	433849	Speak clearly.
10205057	Kren bha.	433849	Speak clearly.
7729557	Jaijai.	435575	Calm down.
10205062	Baroh ki iap.	435769	Everyone dies.
10205063	Nga mynjur.	436281	I agree.
10205064	Nga klet.	436603	I forgot.
10205068	Ka por ka iaid stet.	448564	Time flew.
10205069	Kem ia u.	449029	Catch him.
7816591	Bat ia u.	449029	Catch him.
10205070	Sngikha bakmen!	453219	Happy birthday!
7728182	Sngapjar!	462430	Shut up!
10205071	Wat balaiñ!	462430	Shut up!
10205074	Nai balaiñ!	462430	Shut up!
10205075	Balaiñ!	462430	Shut up!
10205076	Ap hangto.	462476	Stay there.
10205077	Shong hangto.	462476	Stay there.
10205078	Phai shadien.	464282	Turn around.
10205079	Phai sha kadiang.	464284	Turn left.
10205080	Phai sha kamon.	464290	Turn right.
10205082	Ñiah bha.	484648	Drive safely.
10205083	Shait long.	491351	Stuff happens.
10205087	Shait long kumto.	491351	Stuff happens.
10205089	Maphi shwa.	505870	After you.
10205090	Sngewbha mih.	516403	Please leave.
10205092	Wan wut.	559404	Come quickly.
10205093	Ale wut.	559404	Come quickly.
10205095	Doh ianga.	565931	Kiss me.
10205098	Ngi mynjur.	628230	We agree.
10205099	Wat leh kumto!	651592	Stop that!
10205101	U mareh.	672229	He ran.
10205102	Phi mareh.	672252	You run.
10205101	U mareh.	672254	He runs.
10205106	Ka mih ka tdem.	680229	Smoke appeared.
10205107	Ka paw ka tdem.	680229	Smoke appeared.
7729557	Jaijai.	788304	Stay calm.
10205112	U wan.	853153	He came.
10205114	U lah wan.	853153	He came.
10205117	Shatai.	854500	Get lost.
10205118	Mei, thiahsuk.	869217	Goodnight, Mother.
10205119	Iaid jarjar.	890756	Move quietly.
10205120	Khie joit.	896158	Get up.
10205121	Ïeng joit.	896158	Get up.
